demand_id,order_id,sector,service_line,account,skill,role_level,city,positions_required,week_number,positions_fulfilled_cum,positions_remaining
DEM-000080,ORD-00148,Consumer,BPS,Zenith Gaming 26,Azure,L3,Bengaluru,1,13,1,0
DEM-000081,ORD-00148,Consumer,BPS,Zenith Gaming 26,QA,L2,Remote-EU,1,1,0,1
DEM-000081,ORD-00148,Consumer,BPS,Zenith Gaming 26,QA,L2,Remote-EU,1,2,0,1
DEM-000081,ORD-00148,Consumer,BPS,Zenith Gaming 26,QA,L2,Remote-EU,1,3,0,1
DEM-000081,ORD-00148,Consumer,BPS,Zenith Gaming 26,QA,L2,Remote-EU,1,4,0,1
DEM-000081,ORD-00148,Consumer,BPS,Zenith Gaming 26,QA,L2,Remote-EU,1,5,0,1
DEM-000081,ORD-00148,Consumer,BPS,Zenith Gaming 26,QA,L2,Remote-EU,1,6,0,1
DEM-000081,ORD-00148,Consumer,BPS,Zenith Gaming 26,QA,L2,Remote-EU,1,7,1,0
DEM-000081,ORD-00148,Consumer,BPS,Zenith Gaming 26,QA,L2,Remote-EU,1,8,1,0
DEM-000081,ORD-00148,Consumer,BPS,Zenith Gaming 26,QA,L2,Remote-EU,1,9,1,0
DEM-000081,ORD-00148,Consumer,BPS,Zenith Gaming 26,QA,L2,Remote-EU,1,10,1,0
DEM-000081,ORD-00148,Consumer,BPS,Zenith Gaming 26,QA,L2,Remote-EU,1,11,1,0
DEM-000081,ORD-00148,Consumer,BPS,Zenith Gaming 26,QA,L2,Remote-EU,1,12,1,0
DEM-000081,ORD-00148,Consumer,BPS,Zenith Gaming 26,QA,L2,Remote-EU,1,13,1,0
DEM-000082,ORD-00153,Health,TS - CIS,River Health 27,AWS,L2,Hyderabad,3,1,0,3
DEM-000082,ORD-00153,Health,TS - CIS,River Health 27,AWS,L2,Hyderabad,3,2,0,3
DEM-000082,ORD-00153,Health,TS - CIS,River Health 27,AWS,L2,Hyderabad,3,3,0,3
DEM-000082,ORD-00153,Health,TS - CIS,River Health 27,AWS,L2,Hyderabad,3,4,0,3
DEM-000082,ORD-00153,Health,TS - CIS,River Health 27,AWS,L2,Hyderabad,3,5,0,3
DEM-000082,ORD-00153,Health,TS - CIS,River Health 27,AWS,L2,Hyderabad,3,6,0,3
DEM-000082,ORD-00153,Health,TS - CIS,River Health 27,AWS,L2,Hyderabad,3,7,0,3
DEM-000082,ORD-00153,Health,TS - CIS,River Health 27,AWS,L2,Hyderabad,3,8,0,3
DEM-000082,ORD-00153,Health,TS - CIS,River Health 27,AWS,L2,Hyderabad,3,9,0,3
DEM-000082,ORD-00153,Health,TS - CIS,River Health 27,AWS,L2,Hyderabad,3,10,1,2
DEM-000082,ORD-00153,Health,TS - CIS,River Health 27,AWS,L2,Hyderabad,3,11,2,1
DEM-000082,ORD-00153,Health,TS - CIS,River Health 27,AWS,L2,Hyderabad,3,12,2,1
DEM-000082,ORD-00153,Health,TS - CIS,River Health 27,AWS,L2,Hyderabad,3,13,3,0
DEM-000083,ORD-00154,Health,TS - CIS,River Health 27,Cybersecurity,L4,Gurugram,3,1,0,3
DEM-000083,ORD-00154,Health,TS - CIS,River Health 27,Cybersecurity,L4,Gurugram,3,2,0,3
DEM-000083,ORD-00154,Health,TS - CIS,River Health 27,Cybersecurity,L4,Gurugram,3,3,0,3
DEM-000083,ORD-00154,Health,TS - CIS,River Health 27,Cybersecurity,L4,Gurugram,3,4,0,3
DEM-000083,ORD-00154,Health,TS - CIS,River Health 27,Cybersecurity,L4,Gurugram,3,5,0,3
DEM-000083,ORD-00154,Health,TS - CIS,River Health 27,Cybersecurity,L4,Gurugram,3,6,0,3
DEM-000083,ORD-00154,Health,TS - CIS,River Health 27,Cybersecurity,L4,Gurugram,3,7,0,3
DEM-000083,ORD-00154,Health,TS - CIS,River Health 27,Cybersecurity,L4,Gurugram,3,8,0,3
DEM-000083,ORD-00154,Health,TS - CIS,River Health 27,Cybersecurity,L4,Gurugram,3,9,1,2
DEM-000083,ORD-00154,Health,TS - CIS,River Health 27,Cybersecurity,L4,Gurugram,3,10,1,2
DEM-000083,ORD-00154,Health,TS - CIS,River Health 27,Cybersecurity,L4,Gurugram,3,11,2,1
DEM-000083,ORD-00154,Health,TS - CIS,River Health 27,Cybersecurity,L4,Gurugram,3,12,2,1
DEM-000083,ORD-00154,Health,TS - CIS,River Health 27,Cybersecurity,L4,Gurugram,3,13,3,0
DEM-000084,ORD-00160,Communications,TS - ICD,Synergy Logistics 28,QA,L5,Mumbai,2,1,0,2
DEM-000084,ORD-00160,Communications,TS - ICD,Synergy Logistics 28,QA,L5,Mumbai,2,2,0,2
DEM-000084,ORD-00160,Communications,TS - ICD,Synergy Logistics 28,QA,L5,Mumbai,2,3,0,2
DEM-000084,ORD-00160,Communications,TS - ICD,Synergy Logistics 28,QA,L5,Mumbai,2,4,0,2
DEM-000084,ORD-00160,Communications,TS - ICD,Synergy Logistics 28,QA,L5,Mumbai,2,5,0,2
DEM-000084,ORD-00160,Communications,TS - ICD,Synergy Logistics 28,QA,L5,Mumbai,2,6,0,2
DEM-000084,ORD-00160,Communications,TS - ICD,Synergy Logistics 28,QA,L5,Mumbai,2,7,0,2
DEM-000084,ORD-00160,Communications,TS - ICD,Synergy Logistics 28,QA,L5,Mumbai,2,8,1,1
DEM-000084,ORD-00160,Communications,TS - ICD,Synergy Logistics 28,QA,L5,Mumbai,2,9,1,1
DEM-000084,ORD-00160,Communications,TS - ICD,Synergy Logistics 28,QA,L5,Mumbai,2,10,1,1
DEM-000084,ORD-00160,Communications,TS - ICD,Synergy Logistics 28,QA,L5,Mumbai,2,11,1,1
DEM-000084,ORD-00160,Communications,TS - ICD,Synergy Logistics 28,QA,L5,Mumbai,2,12,1,1
DEM-000084,ORD-00160,Communications,TS - ICD,Synergy Logistics 28,QA,L5,Mumbai,2,13,1,1
DEM-000085,ORD-00162,Communications,TS - EA,Synergy Logistics 28,Python,L2,Pune,-1,1,-1,0
DEM-000085,ORD-00162,Communications,TS - EA,Synergy Logistics 28,Python,L2,Pune,-1,2,-1,0
DEM-000085,ORD-00162,Communications,TS - EA,Synergy Logistics 28,Python,L2,Pune,-1,3,-1,0
DEM-000085,ORD-00162,Communications,TS - EA,Synergy Logistics 28,Python,L2,Pune,-1,4,-1,0
DEM-000085,ORD-00162,Communications,TS - EA,Synergy Logistics 28,Python,L2,Pune,-1,5,-1,0
DEM-000085,ORD-00162,Communications,TS - EA,Synergy Logistics 28,Python,L2,Pune,-1,6,-1,0
DEM-000085,ORD-00162,Communications,TS - EA,Synergy Logistics 28,Python,L2,Pune,-1,7,-1,0
DEM-000085,ORD-00162,Communications,TS - EA,Synergy Logistics 28,Python,L2,Pune,-1,8,-1,0
DEM-000085,ORD-00162,Communications,TS - EA,Synergy Logistics 28,Python,L2,Pune,-1,9,-1,0
DEM-000085,ORD-00162,Communications,TS - EA,Synergy Logistics 28,Python,L2,Pune,-1,10,-1,0
DEM-000085,ORD-00162,Communications,TS - EA,Synergy Logistics 28,Python,L2,Pune,-1,11,-1,0
DEM-000085,ORD-00162,Communications,TS - EA,Synergy Logistics 28,Python,L2,Pune,-1,12,-1,0
DEM-000085,ORD-00162,Communications,TS - EA,Synergy Logistics 28,Python,L2,Pune,-1,13,-1,0
DEM-000086,ORD-00162,Communications,TS - EA,Synergy Logistics 28,AWS,L3,Remote-EU,1,1,0,1
DEM-000086,ORD-00162,Communications,TS - EA,Synergy Logistics 28,AWS,L3,Remote-EU,1,2,0,1
DEM-000086,ORD-00162,Communications,TS - EA,Synergy Logistics 28,AWS,L3,Remote-EU,1,3,0,1
DEM-000086,ORD-00162,Communications,TS - EA,Synergy Logistics 28,AWS,L3,Remote-EU,1,4,0,1
DEM-000086,ORD-00162,Communications,TS - EA,Synergy Logistics 28,AWS,L3,Remote-EU,1,5,0,1
DEM-000086,ORD-00162,Communications,TS - EA,Synergy Logistics 28,AWS,L3,Remote-EU,1,6,0,1
DEM-000086,ORD-00162,Communications,TS - EA,Synergy Logistics 28,AWS,L3,Remote-EU,1,7,0,1
DEM-000086,ORD-00162,Communications,TS - EA,Synergy Logistics 28,AWS,L3,Remote-EU,1,8,0,1
DEM-000086,ORD-00162,Communications,TS - EA,Synergy Logistics 28,AWS,L3,Remote-EU,1,9,0,1
DEM-000086,ORD-00162,Communications,TS - EA,Synergy Logistics 28,AWS,L3,Remote-EU,1,10,0,1
DEM-000086,ORD-00162,Communications,TS - EA,Synergy Logistics 28,AWS,L3,Remote-EU,1,11,1,0
DEM-000086,ORD-00162,Communications,TS - EA,Synergy Logistics 28,AWS,L3,Remote-EU,1,12,1,0
DEM-000086,ORD-00162,Communications,TS - EA,Synergy Logistics 28,AWS,L3,Remote-EU,1,13,1,0
DEM-000087,ORD-00162,Communications,TS - EA,Synergy Logistics 28,SAP,L4,Bengaluru,1,1,0,1
DEM-000087,ORD-00162,Communications,TS - EA,Synergy Logistics 28,SAP,L4,Bengaluru,1,2,0,1
DEM-000087,ORD-00162,Communications,TS - EA,Synergy Logistics 28,SAP,L4,Bengaluru,1,3,0,1
DEM-000087,ORD-00162,Communications,TS - EA,Synergy Logistics 28,SAP,L4,Bengaluru,1,4,0,1
DEM-000087,ORD-00162,Communications,TS - EA,Synergy Logistics 28,SAP,L4,Bengaluru,1,5,0,1
DEM-000087,ORD-00162,Communications,TS - EA,Synergy Logistics 28,SAP,L4,Bengaluru,1,6,0,1
DEM-000087,ORD-00162,Communications,TS - EA,Synergy Logistics 28,SAP,L4,Bengaluru,1,7,1,0
DEM-000087,ORD-00162,Communications,TS - EA,Synergy Logistics 28,SAP,L4,Bengaluru,1,8,1,0
DEM-000087,ORD-00162,Communications,TS - EA,Synergy Logistics 28,SAP,L4,Bengaluru,1,9,1,0
DEM-000087,ORD-00162,Communications,TS - EA,Synergy Logistics 28,SAP,L4,Bengaluru,1,10,1,0
DEM-000087,ORD-00162,Communications,TS - EA,Synergy Logistics 28,SAP,L4,Bengaluru,1,11,1,0
DEM-000087,ORD-00162,Communications,TS - EA,Synergy Logistics 28,SAP,L4,Bengaluru,1,12,1,0
DEM-000087,ORD-00162,Communications,TS - EA,Synergy Logistics 28,SAP,L4,Bengaluru,1,13,1,0
DEM-000088,ORD-00166,Communications,TS - DAAI,Synergy Logistics 28,Cloud,L2,Hyderabad,5,1,0,5
DEM-000088,ORD-00166,Communications,TS - DAAI,Synergy Logistics 28,Cloud,L2,Hyderabad,5,2,0,5
DEM-000088,ORD-00166,Communications,TS - DAAI,Synergy Logistics 28,Cloud,L2,Hyderabad,5,3,0,5
DEM-000088,ORD-00166,Communications,TS - DAAI,Synergy Logistics 28,Cloud,L2,Hyderabad,5,4,0,5
DEM-000088,ORD-00166,Communications,TS - DAAI,Synergy Logistics 28,Cloud,L2,Hyderabad,5,5,1,4
DEM-000088,ORD-00166,Communications,TS - DAAI,Synergy Logistics 28,Cloud,L2,Hyderabad,5,6,1,4
DEM-000088,ORD-00166,Communications,TS - DAAI,Synergy Logistics 28,Cloud,L2,Hyderabad,5,7,2,3
DEM-000088,ORD-00166,Communications,TS - DAAI,Synergy Logistics 28,Cloud,L2,Hyderabad,5,8,2,3
DEM-000088,ORD-00166,Communications,TS - DAAI,Synergy Logistics 28,Cloud,L2,Hyderabad,5,9,3,2
DEM-000088,ORD-00166,Communications,TS - DAAI,Synergy Logistics 28,Cloud,L2,Hyderabad,5,10,4,1
DEM-000088,ORD-00166,Communications,TS - DAAI,Synergy Logistics 28,Cloud,L2,Hyderabad,5,11,4,1
DEM-000088,ORD-00166,Communications,TS - DAAI,Synergy Logistics 28,Cloud,L2,Hyderabad,5,12,5,0
DEM-000088,ORD-00166,Communications,TS - DAAI,Synergy Logistics 28,Cloud,L2,Hyderabad,5,13,5,0
DEM-000089,ORD-00170,Communications,TS - CIS,Crown Consulting 29,Cybersecurity,L2,Mumbai,1,1,0,1
DEM-000089,ORD-00170,Communications,TS - CIS,Crown Consulting 29,Cybersecurity,L2,Mumbai,1,2,0,1
DEM-000089,ORD-00170,Communications,TS - CIS,Crown Consulting 29,Cybersecurity,L2,Mumbai,1,3,0,1
DEM-000089,ORD-00170,Communications,TS - CIS,Crown Consulting 29,Cybersecurity,L2,Mumbai,1,4,0,1
DEM-000089,ORD-00170,Communications,TS - CIS,Crown Consulting 29,Cybersecurity,L2,Mumbai,1,5,0,1
DEM-000089,ORD-00170,Communications,TS - CIS,Crown Consulting 29,Cybersecurity,L2,Mumbai,1,6,0,1
DEM-000089,ORD-00170,Communications,TS - CIS,Crown Consulting 29,Cybersecurity,L2,Mumbai,1,7,0,1
DEM-000089,ORD-00170,Communications,TS - CIS,Crown Consulting 29,Cybersecurity,L2,Mumbai,1,8,0,1
DEM-000089,ORD-00170,Communications,TS - CIS,Crown Consulting 29,Cybersecurity,L2,Mumbai,1,9,0,1
DEM-000089,ORD-00170,Communications,TS - CIS,Crown Consulting 29,Cybersecurity,L2,Mumbai,1,10,1,0
DEM-000089,ORD-00170,Communications,TS - CIS,Crown Consulting 29,Cybersecurity,L2,Mumbai,1,11,1,0
DEM-000089,ORD-00170,Communications,TS - CIS,Crown Consulting 29,Cybersecurity,L2,Mumbai,1,12,1,0
DEM-000089,ORD-00170,Communications,TS - CIS,Crown Consulting 29,Cybersecurity,L2,Mumbai,1,13,1,0
DEM-000090,ORD-00171,Communications,Engineering,Crown Consulting 29,Data Engineering,L1,Pune,0,1,0,0
DEM-000090,ORD-00171,Communications,Engineering,Crown Consulting 29,Data Engineering,L1,Pune,0,2,0,0
DEM-000090,ORD-00171,Communications,Engineering,Crown Consulting 29,Data Engineering,L1,Pune,0,3,0,0
DEM-000090,ORD-00171,Communications,Engineering,Crown Consulting 29,Data Engineering,L1,Pune,0,4,0,0
DEM-000090,ORD-00171,Communications,Engineering,Crown Consulting 29,Data Engineering,L1,Pune,0,5,0,0
DEM-000090,ORD-00171,Communications,Engineering,Crown Consulting 29,Data Engineering,L1,Pune,0,6,0,0
DEM-000090,ORD-00171,Communications,Engineering,Crown Consulting 29,Data Engineering,L1,Pune,0,7,0,0
DEM-000090,ORD-00171,Communications,Engineering,Crown Consulting 29,Data Engineering,L1,Pune,0,8,0,0
DEM-000090,ORD-00171,Communications,Engineering,Crown Consulting 29,Data Engineering,L1,Pune,0,9,0,0
DEM-000090,ORD-00171,Communications,Engineering,Crown Consulting 29,Data Engineering,L1,Pune,0,10,0,0
DEM-000090,ORD-00171,Communications,Engineering,Crown Consulting 29,Data Engineering,L1,Pune,0,11,0,0
DEM-000090,ORD-00171,Communications,Engineering,Crown Consulting 29,Data Engineering,L1,Pune,0,12,0,0
DEM-000090,ORD-00171,Communications,Engineering,Crown Consulting 29,Data Engineering,L1,Pune,0,13,0,0
DEM-000091,ORD-00171,Communications,Engineering,Crown Consulting 29,SAP,L1,Hyderabad,1,1,0,1
DEM-000091,ORD-00171,Communications,Engineering,Crown Consulting 29,SAP,L1,Hyderabad,1,2,0,1
DEM-000091,ORD-00171,Communications,Engineering,Crown Consulting 29,SAP,L1,Hyderabad,1,3,0,1
DEM-000091,ORD-00171,Communications,Engineering,Crown Consulting 29,SAP,L1,Hyderabad,1,4,0,1
DEM-000091,ORD-00171,Communications,Engineering,Crown Consulting 29,SAP,L1,Hyderabad,1,5,0,1
DEM-000091,ORD-00171,Communications,Engineering,Crown Consulting 29,SAP,L1,Hyderabad,1,6,0,1
DEM-000091,ORD-00171,Communications,Engineering,Crown Consulting 29,SAP,L1,Hyderabad,1,7,0,1
DEM-000091,ORD-00171,Communications,Engineering,Crown Consulting 29,SAP,L1,Hyderabad,1,8,0,1
DEM-000091,ORD-00171,Communications,Engineering,Crown Consulting 29,SAP,L1,Hyderabad,1,9,1,0
DEM-000091,ORD-00171,Communications,Engineering,Crown Consulting 29,SAP,L1,Hyderabad,1,10,1,0
DEM-000091,ORD-00171,Communications,Engineering,Crown Consulting 29,SAP,L1,Hyderabad,1,11,1,0
DEM-000091,ORD-00171,Communications,Engineering,Crown Consulting 29,SAP,L1,Hyderabad,1,12,1,0
DEM-000091,ORD-00171,Communications,Engineering,Crown Consulting 29,SAP,L1,Hyderabad,1,13,1,0
DEM-000092,ORD-00173,Tech - New Age,BPS,Jade Telecom 30,Data Engineering,L3,Kolkata,2,1,0,2
DEM-000092,ORD-00173,Tech - New Age,BPS,Jade Telecom 30,Data Engineering,L3,Kolkata,2,2,0,2
DEM-000092,ORD-00173,Tech - New Age,BPS,Jade Telecom 30,Data Engineering,L3,Kolkata,2,3,0,2
DEM-000092,ORD-00173,Tech - New Age,BPS,Jade Telecom 30,Data Engineering,L3,Kolkata,2,4,0,2
DEM-000092,ORD-00173,Tech - New Age,BPS,Jade Telecom 30,Data Engineering,L3,Kolkata,2,5,0,2
DEM-000092,ORD-00173,Tech - New Age,BPS,Jade Telecom 30,Data Engineering,L3,Kolkata,2,6,0,2
DEM-000092,ORD-00173,Tech - New Age,BPS,Jade Telecom 30,Data Engineering,L3,Kolkata,2,7,0,2
DEM-000092,ORD-00173,Tech - New Age,BPS,Jade Telecom 30,Data Engineering,L3,Kolkata,2,8,1,1
DEM-000092,ORD-00173,Tech - New Age,BPS,Jade Telecom 30,Data Engineering,L3,Kolkata,2,9,1,1
DEM-000092,ORD-00173,Tech - New Age,BPS,Jade Telecom 30,Data Engineering,L3,Kolkata,2,10,1,1
DEM-000092,ORD-00173,Tech - New Age,BPS,Jade Telecom 30,Data Engineering,L3,Kolkata,2,11,2,0
DEM-000092,ORD-00173,Tech - New Age,BPS,Jade Telecom 30,Data Engineering,L3,Kolkata,2,12,2,0
DEM-000092,ORD-00173,Tech - New Age,BPS,Jade Telecom 30,Data Engineering,L3,Kolkata,2,13,2,0
DEM-000093,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,DevOps,L2,Bengaluru,0,1,0,0
DEM-000093,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,DevOps,L2,Bengaluru,0,2,0,0
DEM-000093,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,DevOps,L2,Bengaluru,0,3,0,0
DEM-000093,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,DevOps,L2,Bengaluru,0,4,0,0
DEM-000093,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,DevOps,L2,Bengaluru,0,5,0,0
DEM-000093,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,DevOps,L2,Bengaluru,0,6,0,0
DEM-000093,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,DevOps,L2,Bengaluru,0,7,0,0
DEM-000093,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,DevOps,L2,Bengaluru,0,8,0,0
DEM-000093,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,DevOps,L2,Bengaluru,0,9,0,0
DEM-000093,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,DevOps,L2,Bengaluru,0,10,0,0
DEM-000093,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,DevOps,L2,Bengaluru,0,11,0,0
DEM-000093,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,DevOps,L2,Bengaluru,0,12,0,0
DEM-000093,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,DevOps,L2,Bengaluru,0,13,0,0
DEM-000094,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,AI/ML,L1,Bengaluru,3,1,0,3
DEM-000094,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,AI/ML,L1,Bengaluru,3,2,0,3
DEM-000094,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,AI/ML,L1,Bengaluru,3,3,0,3
DEM-000094,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,AI/ML,L1,Bengaluru,3,4,0,3
DEM-000094,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,AI/ML,L1,Bengaluru,3,5,0,3
DEM-000094,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,AI/ML,L1,Bengaluru,3,6,0,3
DEM-000094,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,AI/ML,L1,Bengaluru,3,7,0,3
DEM-000094,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,AI/ML,L1,Bengaluru,3,8,0,3
DEM-000094,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,AI/ML,L1,Bengaluru,3,9,1,2
DEM-000094,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,AI/ML,L1,Bengaluru,3,10,1,2
DEM-000094,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,AI/ML,L1,Bengaluru,3,11,2,1
DEM-000094,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,AI/ML,L1,Bengaluru,3,12,2,1
DEM-000094,ORD-00174,Tech - New Age,BPS,Jade Telecom 30,AI/ML,L1,Bengaluru,3,13,3,0
DEM-000095,ORD-00177,Tech - New Age,TS - CRS,Jade Telecom 30,Java,L2,Hyderabad,1,1,0,1
DEM-000095,ORD-00177,Tech - New Age,TS - CRS,Jade Telecom 30,Java,L2,Hyderabad,1,2,0,1
DEM-000095,ORD-00177,Tech - New Age,TS - CRS,Jade Telecom 30,Java,L2,Hyderabad,1,3,0,1
DEM-000095,ORD-00177,Tech - New Age,TS - CRS,Jade Telecom 30,Java,L2,Hyderabad,1,4,0,1
DEM-000095,ORD-00177,Tech - New Age,TS - CRS,Jade Telecom 30,Java,L2,Hyderabad,1,5,0,1
DEM-000095,ORD-00177,Tech - New Age,TS - CRS,Jade Telecom 30,Java,L2,Hyderabad,1,6,0,1
DEM-000095,ORD-00177,Tech - New Age,TS - CRS,Jade Telecom 30,Java,L2,Hyderabad,1,7,0,1
DEM-000095,ORD-00177,Tech - New Age,TS - CRS,Jade Telecom 30,Java,L2,Hyderabad,1,8,0,1
DEM-000095,ORD-00177,Tech - New Age,TS - CRS,Jade Telecom 30,Java,L2,Hyderabad,1,9,0,1
DEM-000095,ORD-00177,Tech - New Age,TS - CRS,Jade Telecom 30,Java,L2,Hyderabad,1,10,1,0
DEM-000095,ORD-00177,Tech - New Age,TS - CRS,Jade Telecom 30,Java,L2,Hyderabad,1,11,1,0
DEM-000095,ORD-00177,Tech - New Age,TS - CRS,Jade Telecom 30,Java,L2,Hyderabad,1,12,1,0
DEM-000095,ORD-00177,Tech - New Age,TS - CRS,Jade Telecom 30,Java,L2,Hyderabad,1,13,1,0
DEM-000096,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Cybersecurity,L3,Remote-US,1,1,0,1
DEM-000096,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Cybersecurity,L3,Remote-US,1,2,0,1
DEM-000096,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Cybersecurity,L3,Remote-US,1,3,0,1
DEM-000096,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Cybersecurity,L3,Remote-US,1,4,0,1
DEM-000096,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Cybersecurity,L3,Remote-US,1,5,0,1
DEM-000096,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Cybersecurity,L3,Remote-US,1,6,0,1
DEM-000096,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Cybersecurity,L3,Remote-US,1,7,0,1
DEM-000096,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Cybersecurity,L3,Remote-US,1,8,1,0
DEM-000096,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Cybersecurity,L3,Remote-US,1,9,1,0
DEM-000096,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Cybersecurity,L3,Remote-US,1,10,1,0
DEM-000096,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Cybersecurity,L3,Remote-US,1,11,1,0
DEM-000096,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Cybersecurity,L3,Remote-US,1,12,1,0
DEM-000096,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Cybersecurity,L3,Remote-US,1,13,1,0
DEM-000097,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Data Engineering,L5,Pune,1,1,0,1
DEM-000097,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Data Engineering,L5,Pune,1,2,0,1
DEM-000097,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Data Engineering,L5,Pune,1,3,0,1
DEM-000097,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Data Engineering,L5,Pune,1,4,0,1
DEM-000097,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Data Engineering,L5,Pune,1,5,0,1
DEM-000097,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Data Engineering,L5,Pune,1,6,0,1
DEM-000097,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Data Engineering,L5,Pune,1,7,0,1
DEM-000097,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Data Engineering,L5,Pune,1,8,0,1
DEM-000097,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Data Engineering,L5,Pune,1,9,1,0
DEM-000097,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Data Engineering,L5,Pune,1,10,1,0
DEM-000097,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Data Engineering,L5,Pune,1,11,1,0
DEM-000097,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Data Engineering,L5,Pune,1,12,1,0
DEM-000097,ORD-00179,Tech - New Age,TS - ICD,Jade Telecom 30,Data Engineering,L5,Pune,1,13,1,0
DEM-000098,ORD-00180,Tech - New Age,TS - ICD,Jade Telecom 30,Python,L4,Pune,2,1,0,2
DEM-000098,ORD-00180,Tech - New Age,TS - ICD,Jade Telecom 30,Python,L4,Pune,2,2,0,2
DEM-000098,ORD-00180,Tech - New Age,TS - ICD,Jade Telecom 30,Python,L4,Pune,2,3,0,2
DEM-000098,ORD-00180,Tech - New Age,TS - ICD,Jade Telecom 30,Python,L4,Pune,2,4,1,1
DEM-000098,ORD-00180,Tech - New Age,TS - ICD,Jade Telecom 30,Python,L4,Pune,2,5,1,1
DEM-000098,ORD-00180,Tech - New Age,TS - ICD,Jade Telecom 30,Python,L4,Pune,2,6,1,1
DEM-000098,ORD-00180,Tech - New Age,TS - ICD,Jade Telecom 30,Python,L4,Pune,2,7,2,0
DEM-000098,ORD-00180,Tech - New Age,TS - ICD,Jade Telecom 30,Python,L4,Pune,2,8,2,0
DEM-000098,ORD-00180,Tech - New Age,TS - ICD,Jade Telecom 30,Python,L4,Pune,2,9,2,0
DEM-000098,ORD-00180,Tech - New Age,TS - ICD,Jade Telecom 30,Python,L4,Pune,2,10,2,0
DEM-000098,ORD-00180,Tech - New Age,TS - ICD,Jade Telecom 30,Python,L4,Pune,2,11,2,0
DEM-000098,ORD-00180,Tech - New Age,TS - ICD,Jade Telecom 30,Python,L4,Pune,2,12,2,0
DEM-000098,ORD-00180,Tech - New Age,TS - ICD,Jade Telecom 30,Python,L4,Pune,2,13,2,0
DEM-000099,ORD-00182,Tech - New Age,WC - Consulting,Summit Holdings 31,Azure,L2,Hyderabad,0,1,0,0
DEM-000099,ORD-00182,Tech - New Age,WC - Consulting,Summit Holdings 31,Azure,L2,Hyderabad,0,2,0,0
DEM-000099,ORD-00182,Tech - New Age,WC - Consulting,Summit Holdings 31,Azure,L2,Hyderabad,0,3,0,0
DEM-000099,ORD-00182,Tech - New Age,WC - Consulting,Summit Holdings 31,Azure,L2,Hyderabad,0,4,0,0
DEM-000099,ORD-00182,Tech - New Age,WC - Consulting,Summit Holdings 31,Azure,L2,Hyderabad,0,5,0,0
DEM-000099,ORD-00182,Tech - New Age,WC - Consulting,Summit Holdings 31,Azure,L2,Hyderabad,0,6,0,0
